Date,AAPL,ADBE,AMAT,AMD,CSCO,INTC,INTU,MSFT,NVDA,QCOM,XLK,^VIX
2007-05-14,3.2767539024353027,41.810001373291016,15.092203140258789,15.359999656677246,16.91930389404297,13.362873077392578,24.416444778442383,21.933147430419922,0.5315821170806885,28.208581924438477,9.746885299682617,13.960000038146973
2007-05-15,3.221622943878174,41.369998931884766,14.619182586669922,15.399999618530273,16.81633949279785,13.296427726745605,24.073915481567383,21.954456329345703,0.5268459916114807,28.157604217529297,9.731327056884766,14.010000228881836
2007-05-16,3.216229200363159,42.290000915527344,14.16833782196045,15.579999923706055,17.041576385498047,13.399121284484863,24.59210205078125,22.07524871826172,0.5335688591003418,28.718578338623047,9.816859245300293,13.5
2007-05-17,3.279151678085327,42.41999816894531,13.998343467712402,15.430000305175781,16.91286277770996,13.429327964782715,24.346179962158203,22.011301040649414,0.5247061848640442,28.57196044921875,9.789647102355957,13.510000228881836
2007-05-18,3.296529769897461,43.59000015258789,13.931830406188965,15.59000015258789,16.86781883239746,13.713255882263184,27.718807220458984,21.90472984313965,0.535097062587738,28.8205623626709,9.84018611907959,12.760000228881836
2007-05-21,3.355257749557495,43.25,13.968785285949707,15.430000305175781,16.99009132385254,13.670971870422363,27.411405563354492,22.061038970947266,0.536777675151825,29.40706443786621,9.882956504821777,13.300000190734863
2007-05-22,3.4019992351531982,43.59000015258789,14.16833782196045,15.420000076293945,16.970788955688477,13.888445854187012,27.200618743896484,21.80526351928711,0.5396807789802551,29.56644058227539,9.871291160583496,13.0600004196167
2007-05-23,3.382523775100708,43.22999954223633,14.16833782196045,15.210000038146973,16.713361740112305,13.69512939453125,27.068883895874023,21.727108001708984,0.5253178477287292,28.584699630737305,9.836301803588867,13.239999771118164
2007-05-24,3.3166043758392334,41.9900016784668,14.064862251281738,14.880000114440918,16.346525192260742,13.272258758544922,26.664873123168945,21.435794830322266,0.5063704252243042,27.787857055664062,9.71189022064209,14.079999923706055
2007-05-25,3.404397487640381,42.380001068115234,14.212685585021973,14.760000228881836,16.42375946044922,13.387036323547363,26.594606399536133,21.656057357788086,0.514316201210022,27.634862899780273,9.793532371520996,13.34000015258789
2007-05-29,3.4262702465057373,42.869998931884766,14.197901725769043,14.600000381469727,16.66830825805664,13.471613883972168,26.60338592529297,21.876304626464844,0.5198168754577637,28.227720260620117,9.851853370666504,13.529999732971191
2007-05-30,3.5587069988250732,43.220001220703125,13.990955352783203,14.369999885559082,16.983661651611328,13.338713645935059,26.814170837402344,22.103660583496094,0.5210391283035278,27.38358497619629,9.92572021484375,12.829999923706055
2007-05-31,3.631216526031494,44.060001373291016,14.116597175598145,14.270000457763672,17.324743270874023,13.399121284484863,26.787826538085938,21.80526351928711,0.5292900204658508,27.46670150756836,9.97237491607666,13.050000190734863
2007-06-01,3.5476202964782715,44.529998779296875,14.293981552124023,14.3100004196167,17.286130905151367,13.507863998413086,27.024961471557617,21.73420524597168,0.5329571962356567,27.35160255432129,9.97237491607666,12.779999732971191
2007-06-04,3.635411500930786,44.58000183105469,14.227465629577637,14.170000076293945,17.38266372680664,13.387036323547363,26.577037811279297,21.82657241821289,0.5358607769012451,26.97429656982422,10.007367134094238,13.289999961853027
2007-06-05,3.675562858581543,44.34000015258789,14.087043762207031,13.979999542236328,17.50494956970215,13.266217231750488,26.295984268188477,21.727108001708984,0.5517510175704956,27.172534942626953,9.97237491607666,13.630000114440918
2007-06-06,3.7046258449554443,43.63999938964844,14.064862251281738,13.630000114440918,17.11880111694336,12.982287406921387,26.14667320251465,21.52105140686035,0.5558769106864929,27.006267547607422,9.85573959350586,14.869999885559082
2007-06-07,3.7175090312957764,42.720001220703125,13.599239349365234,13.680000305175781,16.636131286621094,12.873549461364746,25.540651321411133,21.045019149780273,0.5499176383018494,26.232460021972656,9.715778350830078,17.059999465942383
2007-06-08,3.7300946712493896,43.040000915527344,13.887486457824707,14.069999694824219,17.041576385498047,13.1876859664917,25.90953826904297,21.35053253173828,0.5584748387336731,26.776044845581055,9.851853370666504,14.84000015258789
2007-06-11,3.6012532711029053,42.9900016784668,13.761842727661133,13.90999984741211,16.9386043548584,13.24809455871582,26.208160400390625,21.329233169555664,0.5604608654975891,26.46908187866211,9.871291160583496,14.710000038146973
2007-06-12,3.606947422027588,42.72999954223633,13.673144340515137,13.800000190734863,16.771272659301758,13.41120719909668,25.839269638061523,21.20842933654785,0.5546547770500183,26.737674713134766,9.754654884338379,16.670000076293945
2007-06-13,3.5206539630889893,44.11000061035156,14.13138198852539,13.960000038146973,17.07375144958496,13.69512939453125,26.10276222229004,21.59210777282715,0.5679484009742737,27.242887496948242,9.879069328308105,14.729999542236328
2007-06-14,3.5581071376800537,43.959999084472656,14.353106498718262,13.779999732971191,17.266822814941406,14.033434867858887,26.260847091674805,21.68446922302246,0.5780328512191772,27.255661010742188,9.97237491607666,13.640000343322754
2007-06-15,3.610541820526123,42.75,14.670926094055176,13.630000114440918,17.62721824645996,14.643584251403809,26.199373245239258,21.663162231445312,0.6043143272399902,27.26207160949707,10.029958724975586,13.9399995803833
2007-06-18,3.7480740547180176,42.66999816894531,14.656132698059082,13.510000228881836,17.511377334594727,14.601296424865723,25.795360565185547,21.677377700805664,0.6046196222305298,27.070215225219727,10.057190895080566,13.420000076293945
2007-06-19,3.7052271366119385,42.47999954223633,14.619182586669922,13.569999694824219,17.56929588317871,14.559013366699219,25.830488204956055,21.641841888427734,0.6084399819374084,27.30043601989746,10.053301811218262,12.850000381469727
2007-06-20,3.6420037746429443,41.369998931884766,14.508318901062012,13.640000343322754,17.50494956970215,14.462350845336914,25.760225296020508,21.322120666503906,0.6090505123138428,27.543455123901367,9.994941711425781,14.670000076293945
2007-06-21,3.712416172027588,41.529998779296875,14.900038719177246,14.720000267028809,17.582172393798828,14.673789024353027,26.295984268188477,21.471311569213867,0.656723141670227,27.856809616088867,10.04551887512207,14.210000038146973
2007-06-22,3.685448169708252,40.84000015258789,14.966556549072266,14.569999694824219,17.324743270874023,14.317364692687988,26.208160400390625,20.952655792236328,0.6665027141571045,27.49229621887207,9.932694435119629,15.75
2007-06-25,3.665675401687622,40.34000015258789,14.693092346191406,14.279999732971191,17.395544052124023,14.184462547302246,26.243284225463867,20.952655792236328,0.6489306092262268,27.1981201171875,9.897677421569824,16.649999618530273
2007-06-26,3.585073232650757,39.84000015258789,14.582232475280762,14.180000305175781,17.47276496887207,14.124056816101074,26.392593383789062,20.973968505859375,0.6188295483589172,27.396360397338867,9.862662315368652,18.889999389648438
2007-06-27,3.6521894931793213,40.470001220703125,15.040462493896484,14.579999923706055,17.54999351501465,14.371740341186523,26.65608024597168,21.222646713256836,0.6354849338531494,27.767269134521484,9.959930419921875,15.529999732971191
2007-06-28,3.6123383045196533,40.41999816894531,14.75960636138916,14.489999771118164,17.923263549804688,14.450273513793945,26.708778381347656,21.19422721862793,0.6415961980819702,27.792858123779297,9.994941711425781,15.539999961853027
2007-06-29,3.656684398651123,40.150001525878906,14.685702323913574,14.300000190734863,17.923263549804688,14.34152889251709,26.4189395904541,20.938447952270508,0.6312062740325928,27.748096466064453,9.959930419921875,16.229999542236328
2007-07-02,3.633314847946167,40.15999984741211,14.907432556152344,14.359999656677246,17.948999404907227,14.66170883178711,26.00615119934082,21.130273818969727,0.6574879884719849,28.093433380126953,10.04551887512207,15.399999618530273
2007-07-03,3.810394525527954,40.709999084472656,14.936992645263672,14.359999656677246,18.084148406982422,14.855022430419922,26.129108428955078,21.329233169555664,0.6585566401481628,28.048664093017578,10.115555763244629,14.920000076293945
2007-07-05,3.977588176727295,40.93000030517578,14.818737030029297,14.1899995803833,18.257911682128906,14.861062049865723,26.2257137298584,21.307907104492188,0.6655856966972351,27.84401512145996,10.154458045959473,15.479999542236328
2007-07-06,3.964106798171997,41.02000045776367,14.77439022064209,14.390000343322754,18.3222713470459,14.909394264221191,25.96222686767578,21.293701171875,0.6687944531440735,27.869604110717773,10.173910140991211,14.720000267028809
2007-07-09,3.905078649520874,40.720001220703125,14.907432556152344,14.569999694824219,18.309402465820312,15.07853889465332,25.874399185180664,21.222646713256836,0.6881996989250183,27.875993728637695,10.232266426086426,15.15999984741211
2007-07-10,3.965602397918701,40.36000061035156,14.663525581359863,14.430000305175781,18.21929359436035,15.084579467773438,25.988576889038086,20.838970184326172,0.6949228644371033,27.632984161376953,10.115555763244629,17.56999969482422
2007-07-11,3.966801643371582,40.84000015258789,14.789173126220703,14.649999618530273,18.508909225463867,14.842939376831055,26.137895584106445,20.952655792236328,0.6918674111366272,28.035869598388672,10.173910140991211,16.639999389648438
2007-07-12,4.017139911651611,41.54999923706055,15.33609676361084,15.359999656677246,19.17821502685547,15.706814765930176,26.743911743164062,21.3647518157959,0.7051606774330139,28.937564849853516,10.345096588134766,15.539999961853027
2007-07-13,4.126805305480957,41.18000030517578,15.13654613494873,15.430000305175781,19.236125946044922,15.688700675964355,26.506778717041016,21.18712043762207,0.7008821964263916,29.001514434814453,10.36844253540039,15.149999618530273
